belagskategorie;option;bewertungskategorie;wert;szenario;gewicht;group_id;min_wert;max_wert;score_normiert;MCA_score_kriterium
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);oberflaechentemperatur;50,00;Szenario 2: Radikale Vermeidung;0,01666666665;multifunktionale_nutzungsqualitaet;26,0;58,4;0,2592592592592592;0,004320987649999999
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);oberflaechentemperatur;50,00;Szenario 3: Radikaler Lebenszyklus;0,03333333330;multifunktionale_nutzungsqualitaet;26,0;58,4;0,2592592592592592;0,008641975299999998
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);befahrbarkeit;3,00;Szenario 0: Baseline (IST);0,13333333320;multifunktionale_nutzungsqualitaet;1,0;5,0;0,5000000000000000;0,066666666600000007
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);befahrbarkeit;3,00;Szenario 1: Forschungsfokus;0,03333333330;multifunktionale_nutzungsqualitaet;1,0;5,0;0,5000000000000000;0,016666666650000002
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);befahrbarkeit;3,00;Szenario 2: Radikale Vermeidung;0,01666666665;multifunktionale_nutzungsqualitaet;1,0;5,0;0,5000000000000000;0,008333333325000001
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);befahrbarkeit;3,00;Szenario 3: Radikaler Lebenszyklus;0,03333333330;multifunktionale_nutzungsqualitaet;1,0;5,0;0,5000000000000000;0,016666666650000002
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);kosten_100a;500,00;Szenario 0: Baseline (IST);0,10000000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;0,6000000000000000;0,059999999999999998
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);kosten_100a;500,00;Szenario 1: Forschungsfokus;0,10000000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;0,6000000000000000;0,059999999999999998
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);kosten_100a;500,00;Szenario 2: Radikale Vermeidung;0,01250000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;0,6000000000000000;0,007500000000000000
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);kosten_100a;500,00;Szenario 3: Radikaler Lebenszyklus;0,20000000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;0,6000000000000000;0,119999999999999996
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);unterhalt_100a;700,00;Szenario 0: Baseline (IST);0,10000000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,2857142857142857;0,028571428571428571
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);unterhalt_100a;700,00;Szenario 1: Forschungsfokus;0,10000000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,2857142857142857;0,028571428571428571
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);unterhalt_100a;700,00;Szenario 2: Radikale Vermeidung;0,01250000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,2857142857142857;0,003571428571428571
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);unterhalt_100a;700,00;Szenario 3: Radikaler Lebenszyklus;0,20000000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,2857142857142857;0,057142857142857141
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);co2_100a;200,00;Szenario 0: Baseline (IST);0,05000000000;umweltbelastung;105,0;480,0;0,7466666666666666;0,037333333333333329
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);co2_100a;200,00;Szenario 1: Forschungsfokus;0,12500000000;umweltbelastung;105,0;480,0;0,7466666666666666;0,093333333333333324
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);co2_100a;200,00;Szenario 2: Radikale Vermeidung;0,22500000000;umweltbelastung;105,0;480,0;0,7466666666666666;0,167999999999999983
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);co2_100a;200,00;Szenario 3: Radikaler Lebenszyklus;0,02500000000;umweltbelastung;105,0;480,0;0,7466666666666666;0,018666666666666665
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);graueEnergie_100a;700,00;Szenario 0: Baseline (IST);0,05000000000;umweltbelastung;405,0;2760,0;0,8747346072186837;0,043736730360934187
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);graueEnergie_100a;700,00;Szenario 1: Forschungsfokus;0,12500000000;umweltbelastung;405,0;2760,0;0,8747346072186837;0,109341825902335460
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);graueEnergie_100a;700,00;Szenario 2: Radikale Vermeidung;0,22500000000;umweltbelastung;405,0;2760,0;0,8747346072186837;0,196815286624203833
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);graueEnergie_100a;700,00;Szenario 3: Radikaler Lebenszyklus;0,02500000000;umweltbelastung;405,0;2760,0;0,8747346072186837;0,021868365180467093
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);recyclingfaehigkeit;1,00;Szenario 0: Baseline (IST);0,03333333330;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,016666666650000002
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);recyclingfaehigkeit;1,00;Szenario 1: Forschungsfokus;0,08333333325;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,041666666625000001
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);recyclingfaehigkeit;1,00;Szenario 2: Radikale Vermeidung;0,14999999985;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,074999999925000005
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);recyclingfaehigkeit;1,00;Szenario 3: Radikaler Lebenszyklus;0,01666666665;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,008333333325000001
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);lokaleMaterialien;0,60;Szenario 0: Baseline (IST);0,03333333330;kreislauffaehigkeit;0,4;0,8;0,4999999999999999;0,016666666649999998
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);lokaleMaterialien;0,60;Szenario 1: Forschungsfokus;0,08333333325;kreislauffaehigkeit;0,4;0,8;0,4999999999999999;0,041666666624999994
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);lokaleMaterialien;0,60;Szenario 2: Radikale Vermeidung;0,14999999985;kreislauffaehigkeit;0,4;0,8;0,4999999999999999;0,074999999924999991
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);lokaleMaterialien;0,60;Szenario 3: Radikaler Lebenszyklus;0,01666666665;kreislauffaehigkeit;0,4;0,8;0,4999999999999999;0,008333333324999999
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);modulareErneuerbarkeit;2,00;Szenario 0: Baseline (IST);0,03333333330;kreislauffaehigkeit;0,0;2,0;1,0000000000000000;0,033333333300000004
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);modulareErneuerbarkeit;2,00;Szenario 1: Forschungsfokus;0,08333333325;kreislauffaehigkeit;0,0;2,0;1,0000000000000000;0,083333333250000002
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);modulareErneuerbarkeit;2,00;Szenario 2: Radikale Vermeidung;0,14999999985;kreislauffaehigkeit;0,0;2,0;1,0000000000000000;0,149999999850000010
Pflaster;Ökopflaster (sickerfähig, 6-10 mm Fugen);modulareErneuerbarkeit;2,00;Szenario 3: Radikaler Lebenszyklus;0,01666666665;kreislauffaehigkeit;0,0;2,0;1,0000000000000000;0,016666666650000002
Sickerbeläge;Chaussierung;lebensdauer;17,50;Szenario 0: Baseline (IST);0,20000000000;langlebigkeit_wirtschaftlichkeit;12,5;45,0;0,1538461538461539;0,030769230769230771
Sickerbeläge;Chaussierung;lebensdauer;17,50;Szenario 1: Forschungsfokus;0,20000000000;langlebigkeit_wirtschaftlichkeit;12,5;45,0;0,1538461538461539;0,030769230769230771
Sickerbeläge;Chaussierung;lebensdauer;17,50;Szenario 2: Radikale Vermeidung;0,02500000000;langlebigkeit_wirtschaftlichkeit;12,5;45,0;0,1538461538461539;0,003846153846153846
Sickerbeläge;Chaussierung;lebensdauer;17,50;Szenario 3: Radikaler Lebenszyklus;0,40000000000;langlebigkeit_wirtschaftlichkeit;12,5;45,0;0,1538461538461539;0,061538461538461542
Sickerbeläge;Chaussierung;versickerung;0,50;Szenario 0: Baseline (IST);0,13333333320;multifunktionale_nutzungsqualitaet;0,2;1,0;0,3749999999999999;0,049999999949999999
Sickerbeläge;Chaussierung;versickerung;0,50;Szenario 1: Forschungsfokus;0,03333333330;multifunktionale_nutzungsqualitaet;0,2;1,0;0,3749999999999999;0,012499999987500000
Sickerbeläge;Chaussierung;versickerung;0,50;Szenario 2: Radikale Vermeidung;0,01666666665;multifunktionale_nutzungsqualitaet;0,2;1,0;0,3749999999999999;0,006249999993750000
Sickerbeläge;Chaussierung;versickerung;0,50;Szenario 3: Radikaler Lebenszyklus;0,03333333330;multifunktionale_nutzungsqualitaet;0,2;1,0;0,3749999999999999;0,012499999987500000
Sickerbeläge;Chaussierung;oberflaechentemperatur;46,50;Szenario 0: Baseline (IST);0,13333333320;multifunktionale_nutzungsqualitaet;26,0;58,4;0,3672839506172839;0,048971193366666665
Sickerbeläge;Chaussierung;oberflaechentemperatur;46,50;Szenario 1: Forschungsfokus;0,03333333330;multifunktionale_nutzungsqualitaet;26,0;58,4;0,3672839506172839;0,012242798341666666
Sickerbeläge;Chaussierung;oberflaechentemperatur;46,50;Szenario 2: Radikale Vermeidung;0,01666666665;multifunktionale_nutzungsqualitaet;26,0;58,4;0,3672839506172839;0,006121399170833333
Sickerbeläge;Chaussierung;oberflaechentemperatur;46,50;Szenario 3: Radikaler Lebenszyklus;0,03333333330;multifunktionale_nutzungsqualitaet;26,0;58,4;0,3672839506172839;0,012242798341666666
Sickerbeläge;Chaussierung;befahrbarkeit;1,00;Szenario 0: Baseline (IST);0,13333333320;multifunktionale_nutzungsqualitaet;1,0;5,0;0,0000000000000000;0,000000000000000000
Sickerbeläge;Chaussierung;befahrbarkeit;1,00;Szenario 1: Forschungsfokus;0,03333333330;multifunktionale_nutzungsqualitaet;1,0;5,0;0,0000000000000000;0,000000000000000000
Sickerbeläge;Chaussierung;befahrbarkeit;1,00;Szenario 2: Radikale Vermeidung;0,01666666665;multifunktionale_nutzungsqualitaet;1,0;5,0;0,0000000000000000;0,000000000000000000
Sickerbeläge;Chaussierung;befahrbarkeit;1,00;Szenario 3: Radikaler Lebenszyklus;0,03333333330;multifunktionale_nutzungsqualitaet;1,0;5,0;0,0000000000000000;0,000000000000000000
Sickerbeläge;Chaussierung;kosten_100a;300,00;Szenario 0: Baseline (IST);0,10000000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;1,0000000000000000;0,100000000000000006
Sickerbeläge;Chaussierung;kosten_100a;300,00;Szenario 1: Forschungsfokus;0,10000000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;1,0000000000000000;0,100000000000000006
Sickerbeläge;Chaussierung;kosten_100a;300,00;Szenario 2: Radikale Vermeidung;0,01250000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;1,0000000000000000;0,012500000000000001
Sickerbeläge;Chaussierung;kosten_100a;300,00;Szenario 3: Radikaler Lebenszyklus;0,20000000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;1,0000000000000000;0,200000000000000011
Sickerbeläge;Chaussierung;unterhalt_100a;300,00;Szenario 0: Baseline (IST);0,10000000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,8571428571428572;0,085714285714285729
Sickerbeläge;Chaussierung;unterhalt_100a;300,00;Szenario 1: Forschungsfokus;0,10000000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,8571428571428572;0,085714285714285729
Sickerbeläge;Chaussierung;unterhalt_100a;300,00;Szenario 2: Radikale Vermeidung;0,01250000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,8571428571428572;0,010714285714285716
Sickerbeläge;Chaussierung;unterhalt_100a;300,00;Szenario 3: Radikaler Lebenszyklus;0,20000000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,8571428571428572;0,171428571428571458
Sickerbeläge;Chaussierung;co2_100a;105,00;Szenario 0: Baseline (IST);0,05000000000;umweltbelastung;105,0;480,0;1,0000000000000000;0,050000000000000003
Sickerbeläge;Chaussierung;co2_100a;105,00;Szenario 1: Forschungsfokus;0,12500000000;umweltbelastung;105,0;480,0;1,0000000000000000;0,125000000000000000
Sickerbeläge;Chaussierung;co2_100a;105,00;Szenario 2: Radikale Vermeidung;0,22500000000;umweltbelastung;105,0;480,0;1,0000000000000000;0,225000000000000006
Sickerbeläge;Chaussierung;co2_100a;105,00;Szenario 3: Radikaler Lebenszyklus;0,02500000000;umweltbelastung;105,0;480,0;1,0000000000000000;0,025000000000000001
Sickerbeläge;Chaussierung;graueEnergie_100a;420,00;Szenario 0: Baseline (IST);0,05000000000;umweltbelastung;405,0;2760,0;0,9936305732484076;0,049681528662420385
Sickerbeläge;Chaussierung;graueEnergie_100a;420,00;Szenario 1: Forschungsfokus;0,12500000000;umweltbelastung;405,0;2760,0;0,9936305732484076;0,124203821656050956
Sickerbeläge;Chaussierung;graueEnergie_100a;420,00;Szenario 2: Radikale Vermeidung;0,22500000000;umweltbelastung;405,0;2760,0;0,9936305732484076;0,223566878980891726
Sickerbeläge;Chaussierung;graueEnergie_100a;420,00;Szenario 3: Radikaler Lebenszyklus;0,02500000000;umweltbelastung;405,0;2760,0;0,9936305732484076;0,024840764331210193
Sickerbeläge;Chaussierung;recyclingfaehigkeit;2,00;Szenario 0: Baseline (IST);0,03333333330;kreislauffaehigkeit;0,0;2,0;1,0000000000000000;0,033333333300000004
Sickerbeläge;Chaussierung;recyclingfaehigkeit;2,00;Szenario 1: Forschungsfokus;0,08333333325;kreislauffaehigkeit;0,0;2,0;1,0000000000000000;0,083333333250000002
Sickerbeläge;Chaussierung;recyclingfaehigkeit;2,00;Szenario 2: Radikale Vermeidung;0,14999999985;kreislauffaehigkeit;0,0;2,0;1,0000000000000000;0,149999999850000010
Sickerbeläge;Chaussierung;recyclingfaehigkeit;2,00;Szenario 3: Radikaler Lebenszyklus;0,01666666665;kreislauffaehigkeit;0,0;2,0;1,0000000000000000;0,016666666650000002
Sickerbeläge;Chaussierung;lokaleMaterialien;0,80;Szenario 0: Baseline (IST);0,03333333330;kreislauffaehigkeit;0,4;0,8;1,0000000000000000;0,033333333300000004
Sickerbeläge;Chaussierung;lokaleMaterialien;0,80;Szenario 1: Forschungsfokus;0,08333333325;kreislauffaehigkeit;0,4;0,8;1,0000000000000000;0,083333333250000002
Sickerbeläge;Chaussierung;lokaleMaterialien;0,80;Szenario 2: Radikale Vermeidung;0,14999999985;kreislauffaehigkeit;0,4;0,8;1,0000000000000000;0,149999999850000010
Sickerbeläge;Chaussierung;lokaleMaterialien;0,80;Szenario 3: Radikaler Lebenszyklus;0,01666666665;kreislauffaehigkeit;0,4;0,8;1,0000000000000000;0,016666666650000002
Sickerbeläge;Chaussierung;modulareErneuerbarkeit;2,00;Szenario 0: Baseline (IST);0,03333333330;kreislauffaehigkeit;0,0;2,0;1,0000000000000000;0,033333333300000004
Sickerbeläge;Chaussierung;modulareErneuerbarkeit;2,00;Szenario 1: Forschungsfokus;0,08333333325;kreislauffaehigkeit;0,0;2,0;1,0000000000000000;0,083333333250000002
Sickerbeläge;Chaussierung;modulareErneuerbarkeit;2,00;Szenario 2: Radikale Vermeidung;0,14999999985;kreislauffaehigkeit;0,0;2,0;1,0000000000000000;0,149999999850000010
Sickerbeläge;Chaussierung;modulareErneuerbarkeit;2,00;Szenario 3: Radikaler Lebenszyklus;0,01666666665;kreislauffaehigkeit;0,0;2,0;1,0000000000000000;0,016666666650000002
Sickerbeläge;Kiesrasen;lebensdauer;15,00;Szenario 0: Baseline (IST);0,20000000000;langlebigkeit_wirtschaftlichkeit;12,5;45,0;0,0769230769230769;0,015384615384615385
Sickerbeläge;Kiesrasen;lebensdauer;15,00;Szenario 1: Forschungsfokus;0,20000000000;langlebigkeit_wirtschaftlichkeit;12,5;45,0;0,0769230769230769;0,015384615384615385
Sickerbeläge;Kiesrasen;lebensdauer;15,00;Szenario 2: Radikale Vermeidung;0,02500000000;langlebigkeit_wirtschaftlichkeit;12,5;45,0;0,0769230769230769;0,001923076923076923
Sickerbeläge;Kiesrasen;lebensdauer;15,00;Szenario 3: Radikaler Lebenszyklus;0,40000000000;langlebigkeit_wirtschaftlichkeit;12,5;45,0;0,0769230769230769;0,030769230769230771
Sickerbeläge;Kiesrasen;versickerung;0,20;Szenario 0: Baseline (IST);0,13333333320;multifunktionale_nutzungsqualitaet;0,2;1,0;0,0000000000000000;0,000000000000000000
Sickerbeläge;Kiesrasen;versickerung;0,20;Szenario 1: Forschungsfokus;0,03333333330;multifunktionale_nutzungsqualitaet;0,2;1,0;0,0000000000000000;0,000000000000000000
Sickerbeläge;Kiesrasen;versickerung;0,20;Szenario 2: Radikale Vermeidung;0,01666666665;multifunktionale_nutzungsqualitaet;0,2;1,0;0,0000000000000000;0,000000000000000000
Sickerbeläge;Kiesrasen;versickerung;0,20;Szenario 3: Radikaler Lebenszyklus;0,03333333330;multifunktionale_nutzungsqualitaet;0,2;1,0;0,0000000000000000;0,000000000000000000
Sickerbeläge;Kiesrasen;oberflaechentemperatur;49,00;Szenario 0: Baseline (IST);0,13333333320;multifunktionale_nutzungsqualitaet;26,0;58,4;0,2901234567901234;0,038683127533333334
Sickerbeläge;Kiesrasen;oberflaechentemperatur;49,00;Szenario 1: Forschungsfokus;0,03333333330;multifunktionale_nutzungsqualitaet;26,0;58,4;0,2901234567901234;0,009670781883333333
Sickerbeläge;Kiesrasen;oberflaechentemperatur;49,00;Szenario 2: Radikale Vermeidung;0,01666666665;multifunktionale_nutzungsqualitaet;26,0;58,4;0,2901234567901234;0,004835390941666667
Sickerbeläge;Kiesrasen;oberflaechentemperatur;49,00;Szenario 3: Radikaler Lebenszyklus;0,03333333330;multifunktionale_nutzungsqualitaet;26,0;58,4;0,2901234567901234;0,009670781883333333
Sickerbeläge;Kiesrasen;befahrbarkeit;3,00;Szenario 0: Baseline (IST);0,13333333320;multifunktionale_nutzungsqualitaet;1,0;5,0;0,5000000000000000;0,066666666600000007
Sickerbeläge;Kiesrasen;befahrbarkeit;3,00;Szenario 1: Forschungsfokus;0,03333333330;multifunktionale_nutzungsqualitaet;1,0;5,0;0,5000000000000000;0,016666666650000002
Sickerbeläge;Kiesrasen;befahrbarkeit;3,00;Szenario 2: Radikale Vermeidung;0,01666666665;multifunktionale_nutzungsqualitaet;1,0;5,0;0,5000000000000000;0,008333333325000001
Sickerbeläge;Kiesrasen;befahrbarkeit;3,00;Szenario 3: Radikaler Lebenszyklus;0,03333333330;multifunktionale_nutzungsqualitaet;1,0;5,0;0,5000000000000000;0,016666666650000002
Sickerbeläge;Kiesrasen;kosten_100a;665,00;Szenario 0: Baseline (IST);0,10000000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;0,2700000000000000;0,027000000000000003
Sickerbeläge;Kiesrasen;kosten_100a;665,00;Szenario 1: Forschungsfokus;0,10000000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;0,2700000000000000;0,027000000000000003
Sickerbeläge;Kiesrasen;kosten_100a;665,00;Szenario 2: Radikale Vermeidung;0,01250000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;0,2700000000000000;0,003375000000000000
Sickerbeläge;Kiesrasen;kosten_100a;665,00;Szenario 3: Radikaler Lebenszyklus;0,20000000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;0,2700000000000000;0,054000000000000006
Sickerbeläge;Kiesrasen;unterhalt_100a;900,00;Szenario 0: Baseline (IST);0,10000000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,0000000000000000;0,000000000000000000
Sickerbeläge;Kiesrasen;unterhalt_100a;900,00;Szenario 1: Forschungsfokus;0,10000000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,0000000000000000;0,000000000000000000
Sickerbeläge;Kiesrasen;unterhalt_100a;900,00;Szenario 2: Radikale Vermeidung;0,01250000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,0000000000000000;0,000000000000000000
Sickerbeläge;Kiesrasen;unterhalt_100a;900,00;Szenario 3: Radikaler Lebenszyklus;0,20000000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,0000000000000000;0,000000000000000000
Sickerbeläge;Kiesrasen;co2_100a;175,00;Szenario 0: Baseline (IST);0,05000000000;umweltbelastung;105,0;480,0;0,8133333333333334;0,040666666666666670
Sickerbeläge;Kiesrasen;co2_100a;175,00;Szenario 1: Forschungsfokus;0,12500000000;umweltbelastung;105,0;480,0;0,8133333333333334;0,101666666666666669
Sickerbeläge;Kiesrasen;co2_100a;175,00;Szenario 2: Radikale Vermeidung;0,22500000000;umweltbelastung;105,0;480,0;0,8133333333333334;0,182999999999999996
Sickerbeläge;Kiesrasen;co2_100a;175,00;Szenario 3: Radikaler Lebenszyklus;0,02500000000;umweltbelastung;105,0;480,0;0,8133333333333334;0,020333333333333335
Sickerbeläge;Kiesrasen;graueEnergie_100a;700,00;Szenario 0: Baseline (IST);0,05000000000;umweltbelastung;405,0;2760,0;0,8747346072186837;0,043736730360934187
Sickerbeläge;Kiesrasen;graueEnergie_100a;700,00;Szenario 1: Forschungsfokus;0,12500000000;umweltbelastung;405,0;2760,0;0,8747346072186837;0,109341825902335460
Sickerbeläge;Kiesrasen;graueEnergie_100a;700,00;Szenario 2: Radikale Vermeidung;0,22500000000;umweltbelastung;405,0;2760,0;0,8747346072186837;0,196815286624203833
Sickerbeläge;Kiesrasen;graueEnergie_100a;700,00;Szenario 3: Radikaler Lebenszyklus;0,02500000000;umweltbelastung;405,0;2760,0;0,8747346072186837;0,021868365180467093
Sickerbeläge;Kiesrasen;recyclingfaehigkeit;1,00;Szenario 0: Baseline (IST);0,03333333330;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,016666666650000002
Sickerbeläge;Kiesrasen;recyclingfaehigkeit;1,00;Szenario 1: Forschungsfokus;0,08333333325;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,041666666625000001
Sickerbeläge;Kiesrasen;recyclingfaehigkeit;1,00;Szenario 2: Radikale Vermeidung;0,14999999985;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,074999999925000005
Sickerbeläge;Kiesrasen;recyclingfaehigkeit;1,00;Szenario 3: Radikaler Lebenszyklus;0,01666666665;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,008333333325000001
Sickerbeläge;Kiesrasen;lokaleMaterialien;0,80;Szenario 0: Baseline (IST);0,03333333330;kreislauffaehigkeit;0,4;0,8;1,0000000000000000;0,033333333300000004
Sickerbeläge;Kiesrasen;lokaleMaterialien;0,80;Szenario 1: Forschungsfokus;0,08333333325;kreislauffaehigkeit;0,4;0,8;1,0000000000000000;0,083333333250000002
Sickerbeläge;Kiesrasen;lokaleMaterialien;0,80;Szenario 2: Radikale Vermeidung;0,14999999985;kreislauffaehigkeit;0,4;0,8;1,0000000000000000;0,149999999850000010
Sickerbeläge;Kiesrasen;lokaleMaterialien;0,80;Szenario 3: Radikaler Lebenszyklus;0,01666666665;kreislauffaehigkeit;0,4;0,8;1,0000000000000000;0,016666666650000002
Sickerbeläge;Kiesrasen;modulareErneuerbarkeit;1,00;Szenario 0: Baseline (IST);0,03333333330;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,016666666650000002
Sickerbeläge;Kiesrasen;modulareErneuerbarkeit;1,00;Szenario 1: Forschungsfokus;0,08333333325;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,041666666625000001
Sickerbeläge;Kiesrasen;modulareErneuerbarkeit;1,00;Szenario 2: Radikale Vermeidung;0,14999999985;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,074999999925000005
Sickerbeläge;Kiesrasen;modulareErneuerbarkeit;1,00;Szenario 3: Radikaler Lebenszyklus;0,01666666665;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,008333333325000001
Sickerbeläge;Rasengittersteine;lebensdauer;25,00;Szenario 0: Baseline (IST);0,20000000000;langlebigkeit_wirtschaftlichkeit;12,5;45,0;0,3846153846153846;0,076923076923076927
Sickerbeläge;Rasengittersteine;lebensdauer;25,00;Szenario 1: Forschungsfokus;0,20000000000;langlebigkeit_wirtschaftlichkeit;12,5;45,0;0,3846153846153846;0,076923076923076927
Sickerbeläge;Rasengittersteine;lebensdauer;25,00;Szenario 2: Radikale Vermeidung;0,02500000000;langlebigkeit_wirtschaftlichkeit;12,5;45,0;0,3846153846153846;0,009615384615384616
Sickerbeläge;Rasengittersteine;lebensdauer;25,00;Szenario 3: Radikaler Lebenszyklus;0,40000000000;langlebigkeit_wirtschaftlichkeit;12,5;45,0;0,3846153846153846;0,153846153846153855
Sickerbeläge;Rasengittersteine;versickerung;0,40;Szenario 0: Baseline (IST);0,13333333320;multifunktionale_nutzungsqualitaet;0,2;1,0;0,2500000000000000;0,033333333300000004
Sickerbeläge;Rasengittersteine;versickerung;0,40;Szenario 1: Forschungsfokus;0,03333333330;multifunktionale_nutzungsqualitaet;0,2;1,0;0,2500000000000000;0,008333333325000001
Sickerbeläge;Rasengittersteine;versickerung;0,40;Szenario 2: Radikale Vermeidung;0,01666666665;multifunktionale_nutzungsqualitaet;0,2;1,0;0,2500000000000000;0,004166666662500000
Sickerbeläge;Rasengittersteine;versickerung;0,40;Szenario 3: Radikaler Lebenszyklus;0,03333333330;multifunktionale_nutzungsqualitaet;0,2;1,0;0,2500000000000000;0,008333333325000001
Sickerbeläge;Rasengittersteine;oberflaechentemperatur;26,00;Szenario 0: Baseline (IST);0,13333333320;multifunktionale_nutzungsqualitaet;26,0;58,4;1,0000000000000000;0,133333333200000015
Sickerbeläge;Rasengittersteine;oberflaechentemperatur;26,00;Szenario 1: Forschungsfokus;0,03333333330;multifunktionale_nutzungsqualitaet;26,0;58,4;1,0000000000000000;0,033333333300000004
Sickerbeläge;Rasengittersteine;oberflaechentemperatur;26,00;Szenario 2: Radikale Vermeidung;0,01666666665;multifunktionale_nutzungsqualitaet;26,0;58,4;1,0000000000000000;0,016666666650000002
Sickerbeläge;Rasengittersteine;oberflaechentemperatur;26,00;Szenario 3: Radikaler Lebenszyklus;0,03333333330;multifunktionale_nutzungsqualitaet;26,0;58,4;1,0000000000000000;0,033333333300000004
Sickerbeläge;Rasengittersteine;befahrbarkeit;3,00;Szenario 0: Baseline (IST);0,13333333320;multifunktionale_nutzungsqualitaet;1,0;5,0;0,5000000000000000;0,066666666600000007
Sickerbeläge;Rasengittersteine;befahrbarkeit;3,00;Szenario 1: Forschungsfokus;0,03333333330;multifunktionale_nutzungsqualitaet;1,0;5,0;0,5000000000000000;0,016666666650000002
Sickerbeläge;Rasengittersteine;befahrbarkeit;3,00;Szenario 2: Radikale Vermeidung;0,01666666665;multifunktionale_nutzungsqualitaet;1,0;5,0;0,5000000000000000;0,008333333325000001
Sickerbeläge;Rasengittersteine;befahrbarkeit;3,00;Szenario 3: Radikaler Lebenszyklus;0,03333333330;multifunktionale_nutzungsqualitaet;1,0;5,0;0,5000000000000000;0,016666666650000002
Sickerbeläge;Rasengittersteine;kosten_100a;400,00;Szenario 0: Baseline (IST);0,10000000000;langlebigkeit_wirtschaftlichkeit;300,0;800,0;0,8000000000000000;0,080000000000000016
