baumkategorie;baumart;bewertungskategorie;wert;szenario;gewicht;group_id;min_wert;max_wert;score_normiert;MCA_score_kriterium
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);biodiversitaet;1,4;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;1,4;4,7;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);biodiversitaet;1,4;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;1,4;4,7;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);biodiversitaet;1,4;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;1,4;4,7;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);kuehlung_mw;3,0;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;1,5;5,0;0,4285714285714285;0,020571428571428570
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);kuehlung_mw;3,0;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;1,5;5,0;0,4285714285714285;0,005142857142857143
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);kuehlung_mw;3,0;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;1,5;5,0;0,4285714285714285;0,002571428571428571
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);kuehlung_mw;3,0;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;1,5;5,0;0,4285714285714285;0,005142857142857143
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);co2_bindung_mw;37,5;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;5,0;37,5;1,0000000000000000;0,048000000000000001
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);co2_bindung_mw;37,5;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;5,0;37,5;1,0000000000000000;0,012000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);co2_bindung_mw;37,5;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;5,0;37,5;1,0000000000000000;0,006000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);co2_bindung_mw;37,5;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;5,0;37,5;1,0000000000000000;0,012000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);regenwasser_mw;185,0;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;115,0;325,0;0,3333333333333333;0,016000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);regenwasser_mw;185,0;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;115,0;325,0;0,3333333333333333;0,004000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);regenwasser_mw;185,0;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;115,0;325,0;0,3333333333333333;0,002000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);regenwasser_mw;185,0;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;115,0;325,0;0,3333333333333333;0,004000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);groesse_baumrigolen;24,0;Szenario 0: Baseline (IST);0,1000;langlebigkeit_wirtschaftlichkeit;6,0;38,0;0,4375000000000000;0,043750000000000004
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);groesse_baumrigolen;24,0;Szenario 1: Forschungsfokus;0,1000;langlebigkeit_wirtschaftlichkeit;6,0;38,0;0,4375000000000000;0,043750000000000004
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);groesse_baumrigolen;24,0;Szenario 2: Radikale Vermeidung;0,0125;langlebigkeit_wirtschaftlichkeit;6,0;38,0;0,4375000000000000;0,005468750000000001
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);groesse_baumrigolen;24,0;Szenario 3: Radikaler Lebenszyklus;0,2000;langlebigkeit_wirtschaftlichkeit;6,0;38,0;0,4375000000000000;0,087500000000000008
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);pflegeaufwand;3,0;Szenario 0: Baseline (IST);0,1000;langlebigkeit_wirtschaftlichkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);pflegeaufwand;3,0;Szenario 1: Forschungsfokus;0,1000;langlebigkeit_wirtschaftlichkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);pflegeaufwand;3,0;Szenario 2: Radikale Vermeidung;0,0125;langlebigkeit_wirtschaftlichkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);pflegeaufwand;3,0;Szenario 3: Radikaler Lebenszyklus;0,2000;langlebigkeit_wirtschaftlichkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);recyclingpotential;2,0;Szenario 0: Baseline (IST);0,1000;kreislauffaehigkeit;1,0;3,0;0,5000000000000000;0,050000000000000003
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);recyclingpotential;2,0;Szenario 1: Forschungsfokus;0,2500;kreislauffaehigkeit;1,0;3,0;0,5000000000000000;0,125000000000000000
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);recyclingpotential;2,0;Szenario 2: Radikale Vermeidung;0,4500;kreislauffaehigkeit;1,0;3,0;0,5000000000000000;0,225000000000000006
Mittelgrosse Arten;Liquidambar styraciflua ‘Worplesdon’ (Amberbaum);recyclingpotential;2,0;Szenario 3: Radikaler Lebenszyklus;0,0500;kreislauffaehigkeit;1,0;3,0;0,5000000000000000;0,025000000000000001
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);lebensdauer_mw;75,0;Szenario 0: Baseline (IST);0,2000;langlebigkeit_wirtschaftlichkeit;50,0;100,0;0,5000000000000000;0,100000000000000006
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);lebensdauer_mw;75,0;Szenario 1: Forschungsfokus;0,2000;langlebigkeit_wirtschaftlichkeit;50,0;100,0;0,5000000000000000;0,100000000000000006
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);lebensdauer_mw;75,0;Szenario 2: Radikale Vermeidung;0,0250;langlebigkeit_wirtschaftlichkeit;50,0;100,0;0,5000000000000000;0,012500000000000001
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);lebensdauer_mw;75,0;Szenario 3: Radikaler Lebenszyklus;0,4000;langlebigkeit_wirtschaftlichkeit;50,0;100,0;0,5000000000000000;0,200000000000000011
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);klimaangepasst;1,0;Szenario 0: Baseline (IST);0,0800;multifunktionale_nutzungsqualitaet;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);klimaangepasst;1,0;Szenario 1: Forschungsfokus;0,0200;multifunktionale_nutzungsqualitaet;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);klimaangepasst;1,0;Szenario 2: Radikale Vermeidung;0,0100;multifunktionale_nutzungsqualitaet;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);klimaangepasst;1,0;Szenario 3: Radikaler Lebenszyklus;0,0200;multifunktionale_nutzungsqualitaet;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);geeignet_stadtbaum;2,0;Szenario 0: Baseline (IST);0,0800;multifunktionale_nutzungsqualitaet;1,0;3,0;0,5000000000000000;0,040000000000000008
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);geeignet_stadtbaum;2,0;Szenario 1: Forschungsfokus;0,0200;multifunktionale_nutzungsqualitaet;1,0;3,0;0,5000000000000000;0,010000000000000002
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);geeignet_stadtbaum;2,0;Szenario 2: Radikale Vermeidung;0,0100;multifunktionale_nutzungsqualitaet;1,0;3,0;0,5000000000000000;0,005000000000000001
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);geeignet_stadtbaum;2,0;Szenario 3: Radikaler Lebenszyklus;0,0200;multifunktionale_nutzungsqualitaet;1,0;3,0;0,5000000000000000;0,010000000000000002
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);kronenbreite_mw;6,5;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;3,0;17,5;0,2413793103448276;0,011586206896551725
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);kronenbreite_mw;6,5;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;3,0;17,5;0,2413793103448276;0,002896551724137931
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);kronenbreite_mw;6,5;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;3,0;17,5;0,2413793103448276;0,001448275862068966
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);kronenbreite_mw;6,5;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;3,0;17,5;0,2413793103448276;0,002896551724137931
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);biodiversitaet;3,0;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;1,4;4,7;0,4848484848484849;0,023272727272727275
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);biodiversitaet;3,0;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;1,4;4,7;0,4848484848484849;0,005818181818181819
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);biodiversitaet;3,0;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;1,4;4,7;0,4848484848484849;0,002909090909090909
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);biodiversitaet;3,0;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;1,4;4,7;0,4848484848484849;0,005818181818181819
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);kuehlung_mw;3,0;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;1,5;5,0;0,4285714285714285;0,020571428571428570
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);kuehlung_mw;3,0;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;1,5;5,0;0,4285714285714285;0,005142857142857143
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);kuehlung_mw;3,0;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;1,5;5,0;0,4285714285714285;0,002571428571428571
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);kuehlung_mw;3,0;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;1,5;5,0;0,4285714285714285;0,005142857142857143
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);co2_bindung_mw;37,5;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;5,0;37,5;1,0000000000000000;0,048000000000000001
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);co2_bindung_mw;37,5;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;5,0;37,5;1,0000000000000000;0,012000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);co2_bindung_mw;37,5;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;5,0;37,5;1,0000000000000000;0,006000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);co2_bindung_mw;37,5;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;5,0;37,5;1,0000000000000000;0,012000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);regenwasser_mw;200,0;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;115,0;325,0;0,4047619047619048;0,019428571428571430
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);regenwasser_mw;200,0;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;115,0;325,0;0,4047619047619048;0,004857142857142858
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);regenwasser_mw;200,0;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;115,0;325,0;0,4047619047619048;0,002428571428571429
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);regenwasser_mw;200,0;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;115,0;325,0;0,4047619047619048;0,004857142857142858
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);groesse_baumrigolen;13,0;Szenario 0: Baseline (IST);0,1000;langlebigkeit_wirtschaftlichkeit;6,0;38,0;0,7812500000000000;0,078125000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);groesse_baumrigolen;13,0;Szenario 1: Forschungsfokus;0,1000;langlebigkeit_wirtschaftlichkeit;6,0;38,0;0,7812500000000000;0,078125000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);groesse_baumrigolen;13,0;Szenario 2: Radikale Vermeidung;0,0125;langlebigkeit_wirtschaftlichkeit;6,0;38,0;0,7812500000000000;0,009765625000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);groesse_baumrigolen;13,0;Szenario 3: Radikaler Lebenszyklus;0,2000;langlebigkeit_wirtschaftlichkeit;6,0;38,0;0,7812500000000000;0,156250000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);pflegeaufwand;3,0;Szenario 0: Baseline (IST);0,1000;langlebigkeit_wirtschaftlichkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);pflegeaufwand;3,0;Szenario 1: Forschungsfokus;0,1000;langlebigkeit_wirtschaftlichkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);pflegeaufwand;3,0;Szenario 2: Radikale Vermeidung;0,0125;langlebigkeit_wirtschaftlichkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);pflegeaufwand;3,0;Szenario 3: Radikaler Lebenszyklus;0,2000;langlebigkeit_wirtschaftlichkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);recyclingpotential;1,0;Szenario 0: Baseline (IST);0,1000;kreislauffaehigkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);recyclingpotential;1,0;Szenario 1: Forschungsfokus;0,2500;kreislauffaehigkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);recyclingpotential;1,0;Szenario 2: Radikale Vermeidung;0,4500;kreislauffaehigkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Koelreuteria paniculata (Blasenbaum);recyclingpotential;1,0;Szenario 3: Radikaler Lebenszyklus;0,0500;kreislauffaehigkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);lebensdauer_mw;100,0;Szenario 0: Baseline (IST);0,2000;langlebigkeit_wirtschaftlichkeit;50,0;100,0;1,0000000000000000;0,200000000000000011
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);lebensdauer_mw;100,0;Szenario 1: Forschungsfokus;0,2000;langlebigkeit_wirtschaftlichkeit;50,0;100,0;1,0000000000000000;0,200000000000000011
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);lebensdauer_mw;100,0;Szenario 2: Radikale Vermeidung;0,0250;langlebigkeit_wirtschaftlichkeit;50,0;100,0;1,0000000000000000;0,025000000000000001
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);lebensdauer_mw;100,0;Szenario 3: Radikaler Lebenszyklus;0,4000;langlebigkeit_wirtschaftlichkeit;50,0;100,0;1,0000000000000000;0,400000000000000022
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);klimaangepasst;2,0;Szenario 0: Baseline (IST);0,0800;multifunktionale_nutzungsqualitaet;1,0;3,0;0,5000000000000000;0,040000000000000008
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);klimaangepasst;2,0;Szenario 1: Forschungsfokus;0,0200;multifunktionale_nutzungsqualitaet;1,0;3,0;0,5000000000000000;0,010000000000000002
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);klimaangepasst;2,0;Szenario 2: Radikale Vermeidung;0,0100;multifunktionale_nutzungsqualitaet;1,0;3,0;0,5000000000000000;0,005000000000000001
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);klimaangepasst;2,0;Szenario 3: Radikaler Lebenszyklus;0,0200;multifunktionale_nutzungsqualitaet;1,0;3,0;0,5000000000000000;0,010000000000000002
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);geeignet_stadtbaum;3,0;Szenario 0: Baseline (IST);0,0800;multifunktionale_nutzungsqualitaet;1,0;3,0;1,0000000000000000;0,080000000000000016
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);geeignet_stadtbaum;3,0;Szenario 1: Forschungsfokus;0,0200;multifunktionale_nutzungsqualitaet;1,0;3,0;1,0000000000000000;0,020000000000000004
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);geeignet_stadtbaum;3,0;Szenario 2: Radikale Vermeidung;0,0100;multifunktionale_nutzungsqualitaet;1,0;3,0;1,0000000000000000;0,010000000000000002
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);geeignet_stadtbaum;3,0;Szenario 3: Radikaler Lebenszyklus;0,0200;multifunktionale_nutzungsqualitaet;1,0;3,0;1,0000000000000000;0,020000000000000004
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);kronenbreite_mw;12,5;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;3,0;17,5;0,6551724137931034;0,031448275862068963
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);kronenbreite_mw;12,5;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;3,0;17,5;0,6551724137931034;0,007862068965517241
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);kronenbreite_mw;12,5;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;3,0;17,5;0,6551724137931034;0,003931034482758620
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);kronenbreite_mw;12,5;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;3,0;17,5;0,6551724137931034;0,007862068965517241
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);biodiversitaet;2,5;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;1,4;4,7;0,3333333333333333;0,016000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);biodiversitaet;2,5;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;1,4;4,7;0,3333333333333333;0,004000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);biodiversitaet;2,5;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;1,4;4,7;0,3333333333333333;0,002000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);biodiversitaet;2,5;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;1,4;4,7;0,3333333333333333;0,004000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);kuehlung_mw;3,0;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;1,5;5,0;0,4285714285714285;0,020571428571428570
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);kuehlung_mw;3,0;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;1,5;5,0;0,4285714285714285;0,005142857142857143
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);kuehlung_mw;3,0;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;1,5;5,0;0,4285714285714285;0,002571428571428571
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);kuehlung_mw;3,0;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;1,5;5,0;0,4285714285714285;0,005142857142857143
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);co2_bindung_mw;37,5;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;5,0;37,5;1,0000000000000000;0,048000000000000001
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);co2_bindung_mw;37,5;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;5,0;37,5;1,0000000000000000;0,012000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);co2_bindung_mw;37,5;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;5,0;37,5;1,0000000000000000;0,006000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);co2_bindung_mw;37,5;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;5,0;37,5;1,0000000000000000;0,012000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);regenwasser_mw;200,0;Szenario 0: Baseline (IST);0,0480;multifunktionale_nutzungsqualitaet;115,0;325,0;0,4047619047619048;0,019428571428571430
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);regenwasser_mw;200,0;Szenario 1: Forschungsfokus;0,0120;multifunktionale_nutzungsqualitaet;115,0;325,0;0,4047619047619048;0,004857142857142858
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);regenwasser_mw;200,0;Szenario 2: Radikale Vermeidung;0,0060;multifunktionale_nutzungsqualitaet;115,0;325,0;0,4047619047619048;0,002428571428571429
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);regenwasser_mw;200,0;Szenario 3: Radikaler Lebenszyklus;0,0120;multifunktionale_nutzungsqualitaet;115,0;325,0;0,4047619047619048;0,004857142857142858
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);groesse_baumrigolen;38,0;Szenario 0: Baseline (IST);0,1000;langlebigkeit_wirtschaftlichkeit;6,0;38,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);groesse_baumrigolen;38,0;Szenario 1: Forschungsfokus;0,1000;langlebigkeit_wirtschaftlichkeit;6,0;38,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);groesse_baumrigolen;38,0;Szenario 2: Radikale Vermeidung;0,0125;langlebigkeit_wirtschaftlichkeit;6,0;38,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);groesse_baumrigolen;38,0;Szenario 3: Radikaler Lebenszyklus;0,2000;langlebigkeit_wirtschaftlichkeit;6,0;38,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);pflegeaufwand;3,0;Szenario 0: Baseline (IST);0,1000;langlebigkeit_wirtschaftlichkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);pflegeaufwand;3,0;Szenario 1: Forschungsfokus;0,1000;langlebigkeit_wirtschaftlichkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);pflegeaufwand;3,0;Szenario 2: Radikale Vermeidung;0,0125;langlebigkeit_wirtschaftlichkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);pflegeaufwand;3,0;Szenario 3: Radikaler Lebenszyklus;0,2000;langlebigkeit_wirtschaftlichkeit;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);recyclingpotential;3,0;Szenario 0: Baseline (IST);0,1000;kreislauffaehigkeit;1,0;3,0;1,0000000000000000;0,100000000000000006
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);recyclingpotential;3,0;Szenario 1: Forschungsfokus;0,2500;kreislauffaehigkeit;1,0;3,0;1,0000000000000000;0,250000000000000000
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);recyclingpotential;3,0;Szenario 2: Radikale Vermeidung;0,4500;kreislauffaehigkeit;1,0;3,0;1,0000000000000000;0,450000000000000011
Mittelgrosse Arten;Zelkova serrata (Japanische Zelkove);recyclingpotential;3,0;Szenario 3: Radikaler Lebenszyklus;0,0500;kreislauffaehigkeit;1,0;3,0;1,0000000000000000;0,050000000000000003
Mittelgrosse Arten;Aesculus flava (Gelbe Rosskastanie);lebensdauer_mw;80,0;Szenario 0: Baseline (IST);0,2000;langlebigkeit_wirtschaftlichkeit;50,0;100,0;0,6000000000000000;0,119999999999999996
Mittelgrosse Arten;Aesculus flava (Gelbe Rosskastanie);lebensdauer_mw;80,0;Szenario 1: Forschungsfokus;0,2000;langlebigkeit_wirtschaftlichkeit;50,0;100,0;0,6000000000000000;0,119999999999999996
Mittelgrosse Arten;Aesculus flava (Gelbe Rosskastanie);lebensdauer_mw;80,0;Szenario 2: Radikale Vermeidung;0,0250;langlebigkeit_wirtschaftlichkeit;50,0;100,0;0,6000000000000000;0,014999999999999999
Mittelgrosse Arten;Aesculus flava (Gelbe Rosskastanie);lebensdauer_mw;80,0;Szenario 3: Radikaler Lebenszyklus;0,4000;langlebigkeit_wirtschaftlichkeit;50,0;100,0;0,6000000000000000;0,239999999999999991
Mittelgrosse Arten;Aesculus flava (Gelbe Rosskastanie);klimaangepasst;1,0;Szenario 0: Baseline (IST);0,0800;multifunktionale_nutzungsqualitaet;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Aesculus flava (Gelbe Rosskastanie);klimaangepasst;1,0;Szenario 1: Forschungsfokus;0,0200;multifunktionale_nutzungsqualitaet;1,0;3,0;0,0000000000000000;0,000000000000000000
Mittelgrosse Arten;Aesculus flava (Gelbe Rosskastanie);klimaangepasst;1,0;Szenario 2: Radikale Vermeidung;0,0100;multifunktionale_nutzungsqualitaet;1,0;3,0;0,0000000000000000;0,000000000000000000
